iso_code	continent	location	date	total_cases	new_cases	new_cases_smoothed	total_deaths	new_deaths	new_deaths_smoothed	total_cases_per_million	new_cases_per_million	new_cases_smoothed_per_million	total_deaths_per_million	new_deaths_per_million	new_deaths_smoothed_per_million	reproduction_rate	icu_patients	icu_patients_per_million	weekly_icu_admissions	weekly_icu_admissions_per_million	weekly_hosp_admissions	weekly_hosp_admissions_per_million	total_tests	total_tests_per_thousand	new_tests_smoothed	new_tests_smoothed_per_thousand	positive_rate	tests_per_case	tests_units	total_vaccinations	people_vaccinated	people_fully_vaccinated	total_boosters	new_vaccinations	new_vaccinations_smoothed	total_vaccinations_per_hundred	people_vaccinated_per_hundred	people_fully_vaccinated_per_hundred	total_boosters_per_hundred	new_vaccinations_smoothed_per_million	new_people_vaccinated_smoothed	new_people_vaccinated_smoothed_per_hundred	stringency_index	population_density	median_age	aged_65_older	aged_70_older	gdp_per_capita	cardiovasc_death_rate	diabetes_prevalence	female_smokers	male_smokers	hospital_beds_per_thousand	life_expectancy	human_development_index	population	excess_mortality_cumulative_absolute	excess_mortality_cumulative	excess_mortality	excess_mortality_cumulative_per_million
DEU	Europe	Germany	2023-01-17	37612908	0	12727	168054	0	73.86	447313.53	0	151.36	1998.59	0	0.88	NA	897	10.76	588	7.05	5941	71.26	NA	NA	NA	NA	NA	NA	NA	191807569	64867199	63553563	64537761	21345	17291	230.07	77.81	76.23	77.41	207	229	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-01-18	37612908	0	12727	168054	0	73.86	447313.53	0	151.36	1998.59	0	0.88	NA	850	10.2	567	6.8	5538	66.43	NA	NA	NA	NA	NA	NA	NA	191829091	64867911	63553888	64552025	21522	16512	230.09	77.81	76.23	77.43	198	292	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-01-19	37612908	0	12727	168054	0	73.86	447313.53	0	151.36	1998.59	0	0.88	NA	825	9.9	545	6.54	5252	63	NA	NA	NA	NA	NA	NA	NA	191853102	64868239	63554280	64568099	24011	15241	230.12	77.81	76.23	77.45	183	282	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-01-20	37612908	0	12727	168054	0	73.86	447313.53	0	151.36	1998.59	0	0.88	NA	775	9.3	538	6.45	5107	61.26	NA	NA	NA	NA	NA	NA	NA	191869892	64868600	63554563	64579195	16790	14199	230.14	77.81	76.23	77.46	170	280	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-01-21	37612908	0	12727	168054	0	73.86	447313.53	0	151.36	1998.59	0	0.88	NA	720	8.64	509	6.1	4899	58.76	NA	NA	NA	NA	NA	NA	NA	191872900	64868657	63554625	64581233	3008	14054	230.15	77.81	76.23	77.46	169	276	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-01-22	37675775	62867	8981	168392	338	48.29	448061.2	747.65	106.81	2002.61	4.02	0.57	NA	699	8.38	484	5.8	4872	58.44	NA	NA	NA	NA	NA	NA	NA	191873973	64868679	63554639	64582021	1073	13944	230.15	77.81	76.23	77.46	167	276	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	198587.86	6.72	4.29	2384.16
DEU	Europe	Germany	2023-01-23	37675775	0	8981	168392	0	48.29	448061.2	0	106.81	2002.61	0	0.57	NA	672	8.06	492	5.9	4875	58.47	NA	NA	NA	NA	NA	NA	NA	191882064	64868778	63554795	64587465	8091	13691	230.16	77.81	76.23	77.47	164	271	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-01-24	37675775	0	8981	168392	0	48.29	448061.2	0	106.81	2002.61	0	0.57	NA	669	8.02	496	5.95	4670	56.02	NA	NA	NA	NA	NA	NA	NA	191898710	64869201	63555034	64598536	16646	13020	230.18	77.81	76.23	77.48	156	286	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-01-25	37675775	0	8981	168392	0	48.29	448061.2	0	106.81	2002.61	0	0.57	NA	672	8.06	473	5.67	4750	56.98	NA	NA	NA	NA	NA	NA	NA	191916055	64869426	63555328	64609676	17345	12423	230.2	77.81	76.23	77.5	149	216	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-01-26	37675775	0	8981	168392	0	48.29	448061.2	0	106.81	2002.61	0	0.57	NA	635	7.62	469	5.63	4760	57.1	NA	NA	NA	NA	NA	NA	NA	191934611	64869659	63555546	64621944	18556	11644	230.22	77.81	76.23	77.51	140	203	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-01-27	37675775	0	8981	168392	0	48.29	448061.2	0	106.81	2002.61	0	0.57	NA	613	7.35	477	5.72	4904	58.82	NA	NA	NA	NA	NA	NA	NA	191947109	64869852	63555701	64630136	12498	11031	230.24	77.81	76.23	77.52	132	179	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-01-28	37675775	0	8981	168392	0	48.29	448061.2	0	106.81	2002.61	0	0.57	NA	591	7.09	489	5.86	5080	60.93	NA	NA	NA	NA	NA	NA	NA	191949995	64869912	63555747	64631956	2886	11014	230.24	77.81	76.23	77.52	132	179	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-01-29	37749073	73298	10471.14	168723	331	47.29	448932.88	871.7	124.53	2006.55	3.94	0.56	NA	597	7.16	514	6.16	5104	61.22	NA	NA	NA	NA	NA	NA	NA	191950675	64869920	63555759	64632471	680	10957	230.24	77.81	76.23	77.53	131	177	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	198645.56	6.67	0.28	2384.85
DEU	Europe	Germany	2023-01-30	37749073	0	10471.14	168723	0	47.29	448932.88	0	124.53	2006.55	0	0.56	NA	626	7.51	493	5.91	5139	61.64	NA	NA	NA	NA	NA	NA	NA	191957697	64870070	63555842	64637434	7022	10805	230.25	77.81	76.23	77.53	130	185	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-01-31	37749073	0	10471.14	168723	0	47.29	448932.88	0	124.53	2006.55	0	0.56	NA	597	7.16	503	6.03	5319	63.8	NA	NA	NA	NA	NA	NA	NA	191969425	64870312	63555965	64644640	11728	10102	230.26	77.81	76.23	77.54	121	159	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-02-01	37749073	0	10471.14	168723	0	47.29	448932.88	0	124.53	2006.55	0	0.56	NA	600	7.2	531	6.37	5507	66.06	NA	NA	NA	NA	NA	NA	NA	191980496	64870486	63556146	64651735	11071	9206	230.28	77.81	76.23	77.55	110	151	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-02-02	37749073	0	10471.14	168723	0	47.29	448932.88	0	124.53	2006.55	0	0.56	NA	615	7.38	559	6.7	5767	69.17	NA	NA	NA	NA	NA	NA	NA	191993485	64870701	63556338	64660006	12989	8411	230.29	77.81	76.23	77.56	101	149	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-02-03	37749073	0	10471.14	168723	0	47.29	448932.88	0	124.53	2006.55	0	0.56	NA	616	7.39	575	6.9	5813	69.72	NA	NA	NA	NA	NA	NA	NA	192002356	64870900	63556495	64665575	8871	7892	230.3	77.81	76.23	77.56	95	150	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-02-04	37749073	0	10471.14	168723	0	47.29	448932.88	0	124.53	2006.55	0	0.56	NA	603	7.23	591	7.09	6045	72.51	NA	NA	NA	NA	NA	NA	NA	192004218	64870961	63556531	64666868	1862	7746	230.3	77.81	76.23	77.57	93	150	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-02-05	37833316	84243	12034.71	169067	344	49.14	449934.75	1001.86	143.12	2010.64	4.09	0.58	NA	616	7.39	596	7.15	6095	73.11	NA	NA	NA	NA	NA	NA	NA	192004840	64870967	63556535	64667308	622	7738	230.3	77.81	76.23	77.57	93	150	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	198447.86	6.62	-0.93	2382.48
DEU	Europe	Germany	2023-02-06	37833316	0	12034.71	169067	0	49.14	449934.75	0	143.12	2010.64	0	0.58	NA	640	7.68	638	7.65	6120	73.41	NA	NA	NA	NA	NA	NA	NA	192010292	64871025	63556638	64670757	5452	7514	230.31	77.81	76.23	77.57	90	136	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-02-07	37833316	0	12034.71	169067	0	49.14	449934.75	0	143.12	2010.64	0	0.58	NA	668	8.01	663	7.95	6533	78.36	NA	NA	NA	NA	NA	NA	NA	192019861	64871127	63556798	64676716	9569	7205	230.32	77.81	76.23	77.58	86	116	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-02-08	37833316	0	12034.71	169067	0	49.14	449934.75	0	143.12	2010.64	0	0.58	NA	687	8.24	659	7.9	6698	80.34	NA	NA	NA	NA	NA	NA	NA	192029360	64871271	63556919	64682585	9499	6981	230.33	77.81	76.23	77.59	84	112	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-02-09	37833316	0	12034.71	169067	0	49.14	449934.75	0	143.12	2010.64	0	0.58	NA	667	8	666	7.99	6894	82.69	NA	NA	NA	NA	NA	NA	NA	192040291	64871419	63557130	64689433	10931	6687	230.35	77.81	76.24	77.59	80	103	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-02-10	37833316	0	12034.71	169067	0	49.14	449934.75	0	143.12	2010.64	0	0.58	NA	669	8.02	681	8.17	7159	85.87	NA	NA	NA	NA	NA	NA	NA	192047593	64871510	63557278	64693963	7302	6462	230.36	77.81	76.24	77.6	78	87	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-02-11	37833316	0	12034.71	169067	0	49.14	449934.75	0	143.12	2010.64	0	0.58	NA	695	8.34	703	8.43	7203	86.4	NA	NA	NA	NA	NA	NA	NA	192048982	64871541	63557305	64694755	1389	6395	230.36	77.81	76.24	77.6	77	83	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-02-12	37919911	86595	12370.71	169522	455	65	450964.6	1029.84	147.12	2016.05	5.41	0.77	NA	713	8.55	717	8.6	7264	87.13	NA	NA	NA	NA	NA	NA	NA	192049552	64871543	63557313	64695080	570	6387	230.36	77.81	76.24	77.6	77	82	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	197706.56	6.55	-3.48	2373.58
DEU	Europe	Germany	2023-02-13	37919911	0	12370.71	169522	0	65	450964.6	0	147.12	2016.05	0	0.77	NA	742	8.9	732	8.78	7324	87.85	NA	NA	NA	NA	NA	NA	NA	192053288	64871638	63557395	64697229	3736	6142	230.36	77.81	76.24	77.6	74	88	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-02-14	37919911	0	12370.71	169522	0	65	450964.6	0	147.12	2016.05	0	0.77	NA	762	9.14	730	8.76	7777	93.28	NA	NA	NA	NA	NA	NA	NA	192060415	64871801	63557530	64701681	7127	5793	230.37	77.81	76.24	77.61	69	96	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-02-15	37919911	0	12370.71	169522	0	65	450964.6	0	147.12	2016.05	0	0.77	NA	778	9.33	781	9.37	8200	98.36	NA	NA	NA	NA	NA	NA	NA	192067467	64871880	63557664	64705804	7052	5444	230.38	77.81	76.24	77.61	65	87	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-02-16	37919911	0	12370.71	169522	0	65	450964.6	0	147.12	2016.05	0	0.77	NA	837	10.04	832	9.98	8598	103.13	NA	NA	NA	NA	NA	NA	NA	192075282	64872027	63557824	64710662	7815	4999	230.39	77.81	76.24	77.62	60	87	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-02-17	37919911	0	12370.71	169522	0	65	450964.6	0	147.12	2016.05	0	0.77	NA	874	10.48	853	10.23	8840	106.03	NA	NA	NA	NA	NA	NA	NA	192080065	64872079	63557913	64713693	4783	4639	230.4	77.81	76.24	77.62	56	81	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-02-18	37919911	0	12370.71	169522	0	65	450964.6	0	147.12	2016.05	0	0.77	NA	848	10.17	855	10.26	9126	109.46	NA	NA	NA	NA	NA	NA	NA	192081685	64872100	63557932	64714466	1620	4672	230.4	77.81	76.24	77.62	56	80	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-02-19	38017761	97850	13978.57	170123	601	85.86	452128.28	1163.69	166.24	2023.2	7.15	1.02	NA	838	10.05	902	10.82	9134	109.56	NA	NA	NA	NA	NA	NA	NA	192082064	64872101	63557935	64714692	379	4645	230.4	77.81	76.24	77.62	56	80	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	196872.66	6.47	-3.82	2363.57
DEU	Europe	Germany	2023-02-20	38017761	0	13978.57	170123	0	85.86	452128.28	0	166.24	2023.2	0	1.02	NA	929	11.14	921	11.05	9226	110.66	NA	NA	NA	NA	NA	NA	NA	192084718	64872222	63558120	64716344	2654	4490	230.4	77.81	76.24	77.63	54	83	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-02-21	38017761	0	13978.57	170123	0	85.86	452128.28	0	166.24	2023.2	0	1.02	NA	971	11.65	977	11.72	9173	110.03	NA	NA	NA	NA	NA	NA	NA	192089344	64872289	63558214	64719086	4626	4133	230.41	77.81	76.24	77.63	50	70	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-02-22	38017761	0	13978.57	170123	0	85.86	452128.28	0	166.24	2023.2	0	1.02	NA	1002	12.02	976	11.71	9457	113.43	NA	NA	NA	NA	NA	NA	NA	192094182	64872367	63558331	64721940	4838	3816	230.41	77.81	76.24	77.63	46	70	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-02-23	38017761	0	13978.57	170123	0	85.86	452128.28	0	166.24	2023.2	0	1.02	NA	1010	12.12	961	11.53	9652	115.77	NA	NA	NA	NA	NA	NA	NA	192100742	64872434	63558523	64725801	6560	3637	230.42	77.81	76.24	77.64	44	58	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-02-24	38017761	0	13978.57	170123	0	85.86	452128.28	0	166.24	2023.2	0	1.02	NA	1017	12.2	976	11.71	9804	117.6	NA	NA	NA	NA	NA	NA	NA	192105299	64872590	63558667	64728402	4557	3605	230.43	77.81	76.24	77.64	43	73	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-02-25	38017761	0	13978.57	170123	0	85.86	452128.28	0	166.24	2023.2	0	1.02	NA	1041	12.49	988	11.85	9831	117.92	NA	NA	NA	NA	NA	NA	NA	192106437	64872613	63558697	64729068	1138	3536	230.43	77.81	76.24	77.64	42	73	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-02-26	38131195	113434	16204.86	170722	599	85.57	453477.28	1349.02	192.72	2030.32	7.12	1.02	NA	1041	12.49	981	11.77	9878	118.48	NA	NA	NA	NA	NA	NA	NA	192107073	64872628	63558701	64729455	636	3573	230.43	77.81	76.24	77.64	43	75	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	195488.36	6.38	-6.21	2346.95
DEU	Europe	Germany	2023-02-27	38131195	0	16204.86	170722	0	85.57	453477.28	0	192.72	2030.32	0	1.02	NA	1052	12.62	982	11.78	9828	117.88	NA	NA	NA	NA	NA	NA	NA	192110808	64872717	63558819	64731794	3735	3727	230.43	77.81	76.24	77.64	45	71	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-02-28	38131195	0	16204.86	170722	0	85.57	453477.28	0	192.72	2030.32	0	1.02	NA	1051	12.61	962	11.54	10200	122.35	NA	NA	NA	NA	NA	NA	NA	192116766	64872861	63559019	64735353	5958	3917	230.44	77.81	76.24	77.65	47	82	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-03-01	38131195	0	16204.86	170722	0	85.57	453477.28	0	192.72	2030.32	0	1.02	NA	1034	12.4	965	11.58	9962	119.49	NA	NA	NA	NA	NA	NA	NA	192121108	64872954	63559149	64737669	4342	3847	230.44	77.81	76.24	77.65	46	84	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-03-02	38131195	0	16204.86	170722	0	85.57	453477.28	0	192.72	2030.32	0	1.02	NA	999	11.98	966	11.59	9538	114.41	NA	NA	NA	NA	NA	NA	NA	192127181	64873094	63559325	64741149	6073	3777	230.45	77.81	76.24	77.66	45	94	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-03-03	38131195	0	16204.86	170722	0	85.57	453477.28	0	192.72	2030.32	0	1.02	NA	1002	12.02	934	11.2	9160	109.87	NA	NA	NA	NA	NA	NA	NA	192131097	64873191	63559432	64743402	3916	3685	230.46	77.81	76.24	77.66	44	86	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-03-04	38131195	0	16204.86	170722	0	85.57	453477.28	0	192.72	2030.32	0	1.02	NA	995	11.94	920	11.04	8875	106.45	NA	NA	NA	NA	NA	NA	NA	192132003	64873250	63559512	64743889	906	3652	230.46	77.81	76.24	77.66	44	91	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-03-05	38217516	86321	12331.57	171257	535	76.43	454503.88	1026.58	146.65	2036.68	6.36	0.91	NA	1029	12.34	906	10.87	8780	105.31	NA	NA	NA	NA	NA	NA	NA	192132374	64873252	63559515	64744144	371	3614	230.46	77.81	76.24	77.66	43	89	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	193748.66	6.28	-7.63	2326.06
DEU	Europe	Germany	2023-03-06	38217516	0	12331.57	171257	0	76.43	454503.88	0	146.65	2036.68	0	0.91	NA	1046	12.55	926	11.11	8709	104.46	NA	NA	NA	NA	NA	NA	NA	192134633	64873350	63559631	64745336	2259	3404	230.46	77.81	76.24	77.66	41	90	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-03-07	38217516	0	12331.57	171257	0	76.43	454503.88	0	146.65	2036.68	0	0.91	NA	1085	13.01	917	11	8333	99.95	NA	NA	NA	NA	NA	NA	NA	192139623	64873515	63559795	64748034	4990	3265	230.47	77.81	76.24	77.66	39	93	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-03-08	38217516	0	12331.57	171257	0	76.43	454503.88	0	146.65	2036.68	0	0.91	NA	1111	13.33	893	10.71	8172	98.02	NA	NA	NA	NA	NA	NA	NA	192143479	64873575	63559871	64750012	3856	3196	230.47	77.81	76.24	77.67	38	89	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-03-09	38217516	0	12331.57	171257	0	76.43	454503.88	0	146.65	2036.68	0	0.91	NA	1116	13.39	901	10.81	8074	96.85	NA	NA	NA	NA	NA	NA	NA	192148319	64873704	63560090	64752609	4840	3020	230.48	77.81	76.24	77.67	36	87	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-03-10	38217516	0	12331.57	171257	0	76.43	454503.88	0	146.65	2036.68	0	0.91	NA	1116	13.39	924	11.08	8316	99.75	NA	NA	NA	NA	NA	NA	NA	192151634	64873796	63560184	64754401	3315	2934	230.48	77.81	76.24	77.67	35	86	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-03-11	38217516	0	12331.57	171257	0	76.43	454503.88	0	146.65	2036.68	0	0.91	NA	1097	13.16	929	11.14	8495	101.9	NA	NA	NA	NA	NA	NA	NA	192152454	64873858	63560238	64754831	820	2922	230.48	77.81	76.24	77.67	35	87	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-03-12	38261274	43758	6251.14	171829	572	81.71	455024.25	520.39	74.34	2043.49	6.8	0.97	NA	1123	13.47	940	11.28	8552	102.58	NA	NA	NA	NA	NA	NA	NA	192153053	64873863	63560239	64755224	599	2954	230.48	77.81	76.24	77.67	35	87	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	193402.36	6.22	-1.55	2321.91
DEU	Europe	Germany	2023-03-13	38261274	0	6251.14	171829	0	81.71	455024.25	0	74.34	2043.49	0	0.97	NA	1170	14.03	937	11.24	8595	103.1	NA	NA	NA	NA	NA	NA	NA	192155063	64873950	63560335	64756306	2010	2919	230.49	77.81	76.24	77.67	35	86	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-03-14	38261274	0	6251.14	171829	0	81.71	455024.25	0	74.34	2043.49	0	0.97	NA	1190	14.27	951	11.41	8917	106.96	NA	NA	NA	NA	NA	NA	NA	192158808	64874099	63560448	64758258	3745	2741	230.49	77.81	76.24	77.68	33	83	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-03-15	38261274	0	6251.14	171829	0	81.71	455024.25	0	74.34	2043.49	0	0.97	NA	1196	14.35	1003	12.03	9124	109.44	NA	NA	NA	NA	NA	NA	NA	192162738	64874201	63560669	64760352	3930	2751	230.49	77.81	76.24	77.68	33	89	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-03-16	38261274	0	6251.14	171829	0	81.71	455024.25	0	74.34	2043.49	0	0.97	NA	1219	14.62	1006	12.07	9335	111.97	NA	NA	NA	NA	NA	NA	NA	192167079	64874357	63560815	64762618	4341	2680	230.5	77.82	76.24	77.68	32	93	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-03-17	38261274	0	6251.14	171829	0	81.71	455024.25	0	74.34	2043.49	0	0.97	NA	1224	14.68	989	11.86	9306	111.62	NA	NA	NA	NA	NA	NA	NA	192170126	64874482	63560911	64764222	3047	2642	230.5	77.82	76.24	77.68	32	98	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-03-18	38261274	0	6251.14	171829	0	81.71	455024.25	0	74.34	2043.49	0	0.97	NA	1211	14.53	981	11.77	9248	110.93	NA	NA	NA	NA	NA	NA	NA	192171303	64874500	63560940	64764791	1177	2693	230.5	77.82	76.24	77.68	32	92	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2023-03-19	38301581	40307	5758.14	172455	626	89.43	455503.62	479.35	68.48	2050.93	7.44	1.06	NA	1210	14.51	987	11.84	9235	110.77	NA	NA	NA	NA	NA	NA	NA	192171767	64874503	63560942	64765132	464	2673	230.51	77.82	76.24	77.68	32	91	0	NA	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	193876.27	6.2	2.22	2327.6
